Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Soil_Type
27,-0.4256402659773656,5,7,9041.0,2729,-0.11087697501889156,-0.2944844103035853,-0.2661741653708108,0.3018471408030085,1
29,-0.4256402659773656,3,7,27426.0,5197,-0.11087697501889156,-0.2740465264152288,-0.25054583042743517,0.1894917231823817,1
31,-0.4256402659773656,9,7,151289.0,859132,-0.11087697501889156,-0.13635288420345287,-0.145254970971828,5.678747298217319,1
32,-0.4256402659773656,5,7,33685.0,8233,-0.11087697501889156,-0.2670886414406722,-0.24522531106868684,0.2444114591064272,1
34,-0.4256402659773656,3,7,116341.0,88598,-0.11087697501889156,-0.17520320599460235,-0.17496283333794665,0.7615372052844654,1
37,-0.4256402659773656,9,7,63374.0,561001,-0.11087697501889156,-0.23408454381970858,-0.21998790904889465,8.852226465111876,1
38,-0.4256402659773656,3,7,554193.0,584337,-0.11087697501889156,0.31153970052074537,0.1972372053689837,1.0543926032988509,1
38,-0.4256402659773656,5,7,57571.0,65934,-0.11087697501889156,-0.24053551146747212,-0.2249208014979786,1.1452641086658213,1
38,-0.4256402659773656,7,7,7007.0,14714,-0.11087697501889156,-0.29674552837967544,-0.26790318540207686,2.0999000999001,1
39,-0.4256402659773656,3,7,3691.0,974,-0.11087697501889156,-0.30043179560696887,-0.2707219810872677,0.26388512598211866,1
40,-0.4256402659773656,3,7,1066981.0,2723038,-0.11087697501889156,0.8815860209853748,0.6331372662307575,2.55209605419403,1
40,-0.4256402659773656,5,7,44063.0,99796,-0.11087697501889156,-0.2555518256129124,-0.2364033986377729,2.264848058461748,1
40,-0.4256402659773656,7,7,284632.0,822692,-0.11087697501889156,0.011879302433757864,-0.0319055520784617,2.8903707243036623,1
41,-0.4256402659773656,5,7,80607.0,59629,-0.11087697501889156,-0.21492729317798723,-0.20533884208782893,0.7397496495341596,1
42,-0.4256402659773656,9,7,25.0,5,-0.11087697501889156,-0.3045071441157921,-0.2738382974268062,0.2,1
43,-0.4256402659773656,3,7,85356.0,50207,-0.11087697501889156,-0.2096480160180305,-0.2013019118378376,0.5882070387553306,1
44,-0.4256402659773656,3,7,39586.0,21403,-0.11087697501889156,-0.2605287310340803,-0.24020911283638552,0.5406709442732279,1
45,-0.4256402659773656,3,7,131139.0,97209,-0.11087697501889156,-0.1587528494115238,-0.16238366007212818,0.7412669000068629,1
46,-0.4256402659773656,9,7,269440.0,23641948,-0.11087697501889156,-0.005009048506242782,-0.04481964859517438,87.74475950118764,1
47,-0.4256402659773656,3,7,595080.0,168016,-0.11087697501889156,0.35699217582905274,0.23199356820987574,0.2823418700006722,1
47,-0.4256402659773656,5,7,583983.0,175417,-0.11087697501889156,0.34465607588295044,0.22256046334903049,0.3003803192901163,1
47,-0.4256402659773656,7,7,51506.0,40829,-0.11087697501889156,-0.24727773424598082,-0.2300764094083171,0.792703762668427,1
48,-0.4256402659773656,9,7,3014.0,25028,-0.11087697501889156,-0.3011843899715279,-0.2712974710386773,8.30391506303915,1
49,-0.4256402659773656,9,7,815.0,6869,-0.11087697501889156,-0.3036289320803392,-0.27316675080699293,8.428220858895706,1
50,-0.4256402659773656,9,7,104030.0,46318,-0.11087697501889156,-0.18888886215721082,-0.18542790983987203,0.44523695087955395,1
51,-0.4256402659773656,9,7,7477.0,37752,-0.11087697501889156,-0.2962230478016212,-0.26750365766623857,5.049083857161963,1
52,-0.4256402659773656,3,7,134069.0,18350,-0.11087697501889156,-0.15549568325471746,-0.1598929871657322,0.136869820763935,1
52,-0.4256402659773656,5,7,10986.0,5776,-0.11087697501889156,-0.29232223003908414,-0.26452080059165034,0.5257600582559622,1
53,-0.4256402659773656,5,7,269494.0,223806,-0.11087697501889156,-0.00494901882280673,-0.04477374540850361,0.8304674686634953,1
0,-0.4256402659773656,9,8,102078.0,109968,4.0136042992497964,-0.1910588240473425,-0.18708722503211947,1.077293834126844,3
3,-0.4256402659773656,9,8,59143.0,463766,4.0136042992497964,-0.23878798068300128,-0.22358450873045146,7.841435165615542,3
5,-0.4256402659773656,9,8,216709.0,64264,4.0136042992497964,-0.06362803438151751,-0.08964411037919078,0.29654513656562487,3
6,-0.4256402659773656,9,8,41362.0,8545,4.0136042992497964,-0.2585544214455178,-0.23869940803032433,0.20659059039698274,3
7,-0.4256402659773656,9,8,70463.0,61680,4.0136042992497964,-0.22620398037752423,-0.21396184070983615,0.8753530221534707,3
9,-0.4256402659773656,9,8,872943.0,6054000000,4.0136042992497964,0.6658815816527891,0.46819351557844724,6935.160714960771,3
11,-0.4256402659773656,3,8,1300.0,1690,4.0136042992497964,-0.3030897765902194,-0.2727544721859683,1.3,3
14,-0.4256402659773656,9,8,221.0,3757,4.0136042992497964,-0.3042892585981355,-0.27367168586037155,17.0,3
15,-0.4256402659773656,9,8,11082.0,42496,4.0136042992497964,-0.29221551060186457,-0.26443919492645784,3.8346868796246163,3
17,-0.4256402659773656,3,8,2813.0,2081,4.0136042992497964,-0.30140783379320646,-0.2714683329001741,0.7397795947387131,3
20,-0.4256402659773656,3,8,1827.0,929,4.0136042992497964,-0.302503931346316,-0.272306491086422,0.5084838533114395,3
33,-0.4256402659773656,3,8,625.0,489,4.0136042992497964,-0.30384014763316963,-0.27332826201935306,0.7824,3
38,-0.4256402659773656,3,8,516.0,417,4.0136042992497964,-0.3039613186608461,-0.2734209184517071,0.8081395348837209,3
40,-0.4256402659773656,1,8,83859.0,191241,4.0136042992497964,-0.2113121722421735,-0.20257445017943312,2.2805065645905627,3
40,-0.4256402659773656,7,8,35946.0,103571,4.0136042992497964,-0.2645751763619899,-0.24330332764160104,2.881294163467423,3
40,-0.4256402659773656,11,8,143724.0,346763,4.0136042992497964,-0.14476259818851772,-0.15168566740079925,2.412700731958476,3
43,-0.4256402659773656,3,8,732.0,294,4.0136042992497964,-0.303721199927102,-0.27323730570502397,0.4016393442622951,3
46,-0.4256402659773656,9,8,1161.0,65790,4.0136042992497964,-0.3032442974420269,-0.27287263038869497,56.666666666666664,3
48,-0.4256402659773656,9,8,505.0,6405,4.0136042992497964,-0.30397354692969414,-0.27343026910084367,12.683168316831683,3
49,-0.4256402659773656,9,8,87128.0,2518999,4.0136042992497964,-0.20767815307268545,-0.19979560726782608,28.911475071159675,3
50,-0.4256402659773656,9,8,31.0,50,4.0136042992497964,-0.30450047415096587,-0.2738331970727316,1.6129032258064515,3
51,-0.4256402659773656,9,8,3917.0,9980,4.0136042992497964,-0.3001805602651811,-0.27052986775046034,2.547868266530508,3
0,-0.4256402659773656,9,13,5526.0,11904,-0.5053705855559335,-0.2983918980309485,-0.2691621227994736,2.1541802388707927,4
1,-0.4256402659773656,9,13,29127.0,21334,-0.5053705855559335,-0.27215559138699413,-0.2490998800473056,0.7324475572492876,4
2,-0.4256402659773656,9,13,65512.0,98969,-0.5053705855559335,-0.2317078130199639,-0.21817048288033672,1.5107003297105874,4
3,-0.4256402659773656,9,13,105206.0,5637371,-0.5053705855559335,-0.1875815490512708,-0.18442824044126394,53.5841206775279,4
5,-0.4256402659773656,9,13,3703.0,843,-0.5053705855559335,-0.3004184556773164,-0.27071178037911864,0.22765325411828247,4
6,-0.4256402659773656,9,13,4441.0,404,-0.5053705855559335,-0.29959805000369083,-0.2700844368279513,0.09097050213915785,4
7,-0.4256402659773656,9,13,103968.0,51057,-0.5053705855559335,-0.18895778512708178,-0.1854806134986422,0.4910837950138504,4
8,-0.4256402659773656,9,13,5289.0,1674,-0.5053705855559335,-0.2986553616415844,-0.2693635867854176,0.316505955757232,4
9,-0.4256402659773656,9,13,374604.0,5429900000,-0.5053705855559335,0.11189764832460426,0.0445759573871567,14495.040095674365,4
10,-0.4256402659773656,9,13,17425.0,5676,-0.5053705855559335,-0.28516424611974084,-0.25904727061066607,0.32573888091822095,4
11,-0.4256402659773656,9,13,100339.0,220864,-0.5053705855559335,-0.19299200218614332,-0.18856547765472106,2.201178006557769,4
13,-0.4256402659773656,9,13,61418.0,42719,-0.5053705855559335,-0.2362589523530578,-0.22165062447719178,0.6955452798853756,4
14,-0.4256402659773656,9,13,528.0,3139,-0.5053705855559335,-0.3039479787311936,-0.27341071774355796,5.945075757575758,4
15,-0.4256402659773656,9,13,669.0,12468,-0.5053705855559335,-0.3037912345577773,-0.27329085942280656,18.63677130044843,4
16,-0.4256402659773656,9,13,5933.0,3831,-0.5053705855559335,-0.29793945208356964,-0.26881614878141796,0.6457104331704029,4
17,-0.4256402659773656,9,13,508032.0,1006475,-0.5053705855559335,0.2602243261301865,0.1579976312965788,1.9811252047115142,4
19,-0.4256402659773656,9,13,55635.0,32549,-0.5053705855559335,-0.2426876867847339,-0.22656651574602732,0.585045385099308,4
20,-0.4256402659773656,9,13,294376.0,293940,-0.5053705855559335,0.022711325311546605,-0.023622577061423223,0.998518900997364,4
24,-0.4256402659773656,9,13,197782.0,759112,-0.5053705855559335,-0.08466843842584297,-0.10573317730729907,3.8381248040772165,4
27,-0.4256402659773656,9,13,134071.0,77404,-0.5053705855559335,-0.1554934599331087,-0.15989128704770736,0.5773358891930395,4
31,-0.4256402659773656,9,13,29587.0,258333,-0.5053705855559335,-0.2716442274169836,-0.24870885290159156,8.731300909183087,4
37,-0.4256402659773656,9,13,5190.0,77443,-0.5053705855559335,-0.29876541606121715,-0.2694477426276473,14.921579961464355,4
38,-0.4256402659773656,9,13,95478.0,148148,-0.5053705855559335,-0.19839578535618957,-0.19269761451410367,1.55164540522424,4
39,-0.4256402659773656,9,13,344.0,80,-0.5053705855559335,-0.3041525243191978,-0.2735671286018436,0.23255813953488372,4
40,-0.4256402659773656,3,13,1931397.0,6610607,-0.5053705855559335,1.8425234072045158,1.3679418775124006,3.4227075013578254,4
43,-0.4256402659773656,9,13,52624.0,27328,-0.5053705855559335,-0.2460348974666943,-0.22912604343242948,0.5193067801763454,4
44,-0.4256402659773656,3,13,52702.0,61473,-0.5053705855559335,-0.24594818792395337,-0.22905973882946057,1.1664263215817237,4
46,-0.4256402659773656,9,13,391201.0,48037332,-0.5053705855559335,0.13034788269474581,0.05868438681632207,122.79450205904382,4
47,-0.4256402659773656,9,13,26194.0,47884,-0.5053705855559335,-0.2754160925262136,-0.2515931031307389,1.828052225700542,4
48,-0.4256402659773656,9,13,1127.0,18933,-0.5053705855559335,-0.3032820939093755,-0.27290153239511733,16.799467613132208,4
49,-0.4256402659773656,9,13,139628.0,5635436,-0.5053705855559335,-0.14931596084322038,-0.15516750911567911,40.360357521414045,4
50,-0.4256402659773656,9,13,5041.0,7724,-0.5053705855559335,-0.29893105352106836,-0.2695744014204982,1.5322356675262845,4
51,-0.4256402659773656,9,13,30528.0,175388,-0.5053705855559335,-0.2705981546000707,-0.24790894737090258,5.7451519916142555,4
52,-0.4256402659773656,9,13,251014.0,143053,-0.5053705855559335,-0.025492510487578453,-0.06048283595805933,0.5699004836383628,4
0,-0.4256402659773656,9,15,24382.0,106052,0.765354025308577,-0.2774304219037334,-0.2531334100612473,4.34960216553195,0
1,-0.4256402659773656,5,15,2044.0,1412,0.765354025308577,-0.3022627009517675,-0.2721220282807265,0.6908023483365949,0
2,-0.4256402659773656,3,15,79.0,31,0.765354025308577,-0.30444711443235606,-0.2737923942401354,0.3924050632911392,0
4,-0.4256402659773656,5,15,2848.0,2610,0.765354025308577,-0.30136892566505347,-0.2714385808347393,0.9164325842696629,0
6,-0.4256402659773656,9,15,2874.0,704,0.765354025308577,-0.3013400224841398,-0.27141647930041635,0.24495476687543494,0
8,-0.4256402659773656,5,15,58.0,49,0.765354025308577,-0.3044704593092479,-0.2738102454793963,0.8448275862068966,0
9,-0.4256402659773656,9,15,25068.0,359065200,0.765354025308577,-0.27666782259193506,-0.2525502695787259,14323.647678314983,0
11,-0.4256402659773656,3,15,5650.0,14678,0.765354025308577,-0.29825405209120653,-0.26905671548193333,2.5978761061946902,0
13,-0.4256402659773656,9,15,52246.0,63596,0.765354025308577,-0.24645510525074646,-0.22944736573912494,1.2172415113118709,0
15,-0.4256402659773656,3,15,9816.0,20061,0.765354025308577,-0.293622873180198,-0.2655153696361839,2.0437041564792175,0
16,-0.4256402659773656,5,15,31212.0,23978,0.765354025308577,-0.2698377786098811,-0.24732750700640607,0.7682301678841471,0
17,-0.4256402659773656,9,15,57395.0,98246,0.765354025308577,-0.24073116376904138,-0.22507041188416485,1.7117518947643522,0
19,-0.4256402659773656,5,15,2414.0,1139,0.765354025308577,-0.3018513864541504,-0.2718075064461304,0.47183098591549294,0
20,-0.4256402659773656,3,15,1395.0,606,0.765354025308577,-0.30298416881380413,-0.2726737165797883,0.4344086021505376,0
21,-0.4256402659773656,3,15,594874.0,8411537,0.765354025308577,0.3567631737033524,0.23181845605331683,14.140031334366606,0
22,-0.4256402659773656,5,15,32153.0,30496,0.765354025308577,-0.26879170579296824,-0.2465276014757171,0.9484651509967965,0
23,-0.4256402659773656,5,15,5046.0,1213,0.765354025308577,-0.29892549521704653,-0.26957015112543614,0.24038842647641698,0
24,-0.4256402659773656,3,15,85446.0,253505,0.765354025308577,-0.2095479665456371,-0.20122540652671966,2.9668445567961053,0
25,-0.4256402659773656,5,15,64239.0,42670,0.765354025308577,-0.23312295722392787,-0.21925260800314972,0.6642382353399026,0
26,-0.4256402659773656,3,15,9660.0,94530,0.765354025308577,-0.29379629226567977,-0.2656479788421217,9.785714285714286,0
27,-0.4256402659773656,3,15,874.0,325,0.765354025308577,-0.3035633440928813,-0.27311659732526006,0.3718535469107552,0
27,-0.4256402659773656,5,15,1238.0,801,0.765354025308577,-0.3031586995600904,-0.2728071758447385,0.6470113085621971,0
27,-0.4256402659773656,7,15,10532.0,3934,0.765354025308577,-0.2928269240442685,-0.26490672738328985,0.37352829472085075,0
29,-0.4256402659773656,3,15,4930.0,3218,0.765354025308577,-0.2990544478703535,-0.269668757970877,0.652738336713996,0
34,-0.4256402659773656,3,15,1052.0,562,0.765354025308577,-0.3033654684697033,-0.2729652868210489,0.5342205323193916,0
36,-0.4256402659773656,5,15,12495.0,8436,0.765354025308577,-0.29064473388528866,-0.26323806154190577,0.6751500600240096,0
37,-0.4256402659773656,9,15,407941.0,5051962,0.765354025308577,0.14895708455991238,0.0729143746842638,12.384050634773166,0
38,-0.4256402659773656,3,15,13135.0,14974,0.765354025308577,-0.2899332709704914,-0.2626940237739558,1.1400076132470498,0
39,-0.4256402659773656,5,15,421522.0,338581,0.765354025308577,0.1640545499440717,0.08445902613196486,0.8032344693752639,0
40,-0.4256402659773656,1,15,283859.0,575294,0.765354025308577,0.01101998863197928,-0.03256264769506378,2.0266893070151024,0
40,-0.4256402659773656,7,15,1401233.0,4520656,0.765354025308577,1.25316086799382,0.9172711912507846,3.2261986407685233,0
40,-0.4256402659773656,11,15,4001936.0,9649942,0.765354025308577,4.1442604575125985,3.128022215033319,2.4113184218838084,0
41,-0.4256402659773656,5,15,399.0,242,0.765354025308577,-0.30409138297495747,-0.2735203753561604,0.606516290726817,0
42,-0.4256402659773656,9,15,1294.0,7252,0.765354025308577,-0.3030964465550456,-0.2727595725400429,5.604327666151469,0
43,-0.4256402659773656,9,15,200389.0,186144,0.765354025308577,-0.08177033870884837,-0.10351707346191531,0.9289132637020994,0
44,-0.4256402659773656,3,15,1604.0,1129,0.765354025308577,-0.30275183170569064,-0.27249605424619205,0.7038653366583542,0
44,-0.4256402659773656,5,15,1650.0,1881,0.765354025308577,-0.3027006953086896,-0.2724569515316207,1.14,0
45,-0.4256402659773656,3,15,531.0,317,0.765354025308577,-0.3039446437487805,-0.2734081675665207,0.5969868173258004,0
46,-0.4256402659773656,9,15,16583.0,1266705,0.765354025308577,-0.286100264517021,-0.2597630202991253,76.38575649761805,0
47,-0.4256402659773656,3,15,13674.0,17686,0.765354025308577,-0.28933408579693554,-0.26223584196626043,1.2934035395641363,0
50,-0.4256402659773656,9,15,11991.0,16603,0.765354025308577,-0.29120501093069157,-0.26366649128416636,1.3846217996830956,0
51,-0.4256402659773656,9,15,13659.0,30069,0.765354025308577,-0.2893507607090011,-0.26224859285144675,2.201405666593455,0
52,-0.4256402659773656,3,15,53388.0,34664,0.765354025308577,-0.24518558861215503,-0.22847659834693917,0.6492844834045104,0
52,-0.4256402659773656,5,15,7434.0,5615,0.765354025308577,-0.2962708492162091,-0.2675402102037727,0.7553134248049502,0
53,-0.4256402659773656,5,15,350621.0,799876,0.765354025308577,0.08523668725338018,0.024188992092243514,2.2813123001759736,0
0,-0.2722484168617401,9,1,66235.0,56665,1.709501508036195,-0.22762352822412335,-0.232911433492836,0.8555144561032687,2
1,-0.2722484168617401,3,1,5893.0,4230,1.709501508036195,-0.29769204405474925,-0.27021635053106074,0.7178007805871373,2
3,-0.2722484168617401,9,1,43999.0,606749,1.709501508036195,-0.25344374495558397,-0.24665827872935397,13.790063410532058,2
5,-0.2722484168617401,9,1,2823.0,4212,1.709501508036195,-0.3012568967875062,-0.2721143004715227,1.492029755579171,2
8,-0.2722484168617401,3,1,1193.0,509,1.709501508036195,-0.3031496361863316,-0.27312200679170273,0.4266554903604359,2
9,-0.2722484168617401,9,1,18812.0,147079000,1.709501508036195,-0.2826906328317892,-0.26222950516271326,7818.360620880289,2
11,-0.2722484168617401,3,1,1359.0,635,1.709501508036195,-0.3029568786770034,-0.2730193814854758,0.4672553348050037,2
13,-0.2722484168617401,9,1,16101.0,10134,1.709501508036195,-0.28583861842087854,-0.263905512422841,0.6294019005030743,2
15,-0.2722484168617401,9,1,15624.0,107076,1.709501508036195,-0.28639250596274335,-0.2642004056220593,6.853302611367128,2
16,-0.2722484168617401,5,1,1871.0,945,1.709501508036195,-0.3023623494916055,-0.2727028504204867,0.5050774986638161,2
21,-0.2722484168617401,3,1,59842.0,656821,1.709501508036195,-0.23504701471289055,-0.23686374423204534,10.975919922462484,2
23,-0.2722484168617401,5,1,7632.0,3886,1.709501508036195,-0.29567273496606383,-0.26914125771462327,0.5091719077568134,2
24,-0.2722484168617401,3,1,18362.0,13317,1.709501508036195,-0.28321316824864284,-0.26250770629405135,0.7252477943579131,2
25,-0.2722484168617401,5,1,22469.0,10592,1.709501508036195,-0.27844416167749203,-0.25996865730203933,0.4714050469535805,2
26,-0.2722484168617401,3,1,5253.0,26897,1.709501508036195,-0.29843520553649666,-0.27061201436229715,5.120312202550923,2
27,-0.2722484168617401,5,1,7719.0,3550,1.709501508036195,-0.2955717114521388,-0.26908747216256457,0.45990413265967095,2
29,-0.2722484168617401,3,1,8627.0,4420,1.709501508036195,-0.29451735109990973,-0.26852612410199794,0.5123449634867278,2
31,-0.2722484168617401,9,1,6697.0,16323,1.709501508036195,-0.29675844744330415,-0.2697192978430701,2.437360011945647,2
32,-0.2722484168617401,5,1,14304.0,7744,1.709501508036195,-0.28792527651884736,-0.2650164622739843,0.5413870246085011,2
36,-0.2722484168617401,5,1,22514.0,13800,1.709501508036195,-0.27839190813580666,-0.2599408371889055,0.6129519410144799,2
37,-0.2722484168617401,9,1,75197.0,520831,1.709501508036195,-0.2172169451000295,-0.22737090340605445,6.926220460922643,2
39,-0.2722484168617401,5,1,234804.0,122897,1.709501508036195,-0.03188292226056916,-0.12869790791833546,0.5234024974020886,2
40,-0.2722484168617401,1,1,354115.0,347992,1.709501508036195,0.10665979578437154,-0.05493689640483513,0.9827090069610155,2
40,-0.2722484168617401,7,1,322889.0,731851,1.709501508036195,0.07040048261399064,-0.0742415820207512,2.26657148431814,2
40,-0.2722484168617401,11,1,1646992.0,2238765,1.709501508036195,1.6079354005298587,0.7443516459972882,1.3593053275304312,2
43,-0.2722484168617401,3,1,12694.0,7238,1.709501508036195,-0.2897947921213681,-0.26601180409943825,0.5701906412478336,2
44,-0.2722484168617401,3,1,6919.0,3521,1.709501508036195,-0.296500663304323,-0.26958205195161,0.5088885677120971,2
46,-0.2722484168617401,9,1,25734.0,979860,1.709501508036195,-0.2746528769307652,-0.2579501535379976,38.07647470272791,2
48,-0.2722484168617401,9,1,6918.0,24301,1.709501508036195,-0.2965018244941382,-0.2695826701763463,3.5127204394333624,2
49,-0.2722484168617401,9,1,2609.0,12207,1.709501508036195,-0.30150539140796556,-0.2722466005650923,4.678804139517056,2
50,-0.2722484168617401,9,1,501.0,265,1.709501508036195,-0.303953179538471,-0.27354981830922703,0.5289421157684631,2
51,-0.2722484168617401,9,1,12529.0,8629,1.709501508036195,-0.2899863884408811,-0.26611381118092886,0.6887221645781786,2
52,-0.2722484168617401,5,1,38290.0,20342,1.709501508036195,-0.2600729776107337,-0.25018772374892945,0.5312614259597807,2
53,-0.2722484168617401,5,1,56069.0,70797,1.709501508036195,-0.23942818388575443,-0.2391963061621309,1.2626763452174998,2
0,-0.2722484168617401,9,7,174404.0,1114484,0.20883625330096392,-0.10201878710047847,-0.16603868199126603,6.390243343042591,1
1,-0.2722484168617401,3,7,681136.0,451013,0.20883625330096392,0.4863932503507951,0.14723557508695007,0.6621482347137723,1
2,-0.2722484168617401,3,7,429832.0,332790,0.20883625330096392,0.19458160502416313,-0.008126774045893365,0.774232723482663,1
2,-0.2722484168617401,5,7,439.0,506,0.20883625330096392,-0.3040251733070153,-0.273588148242878,1.152619589977221,1
2,-0.2722484168617401,7,7,1584.0,1579,0.20883625330096392,-0.3026956109685766,-0.27288028091980676,0.9968434343434344,1
3,-0.2722484168617401,9,7,52191.0,922999,0.20883625330096392,-0.24393127798921752,-0.24159378168952866,17.68502232185626,1
5,-0.2722484168617401,9,7,16319.0,50867,0.20883625330096392,-0.28558547904115833,-0.26377073943032614,3.117041485385134,1
6,-0.2722484168617401,9,7,21187.0,1978,0.20883625330096392,-0.2799328070206173,-0.2607612214139846,0.09335913531882759,1
8,-0.2722484168617401,3,7,23387.0,15682,0.20883625330096392,-0.2773781894271107,-0.25940112699410967,0.6705434643177833,1
9,-0.2722484168617401,9,7,405328.0,2063855000,0.20883625330096392,0.16612780979176023,-0.0232757529843551,5091.814530454348,1
10,-0.2722484168617401,9,7,6423.0,2242,0.20883625330096392,-0.2970766134526772,-0.2698886914208182,0.3490580725517671,1
11,-0.2722484168617401,9,7,403029.0,704871,0.20883625330096392,0.1634582344065458,-0.024697051653124445,1.7489336995600813,1
13,-0.2722484168617401,3,7,126372.0,113828,0.20883625330096392,-0.1577930563056196,-0.1957332525255541,0.9007375051435444,1
13,-0.2722484168617401,5,7,4273.0,7457,0.20883625330096392,-0.29957317155542235,-0.2712178746038778,1.745143926983384,1
13,-0.2722484168617401,7,7,6059.0,20508,0.20883625330096392,-0.29749928654542107,-0.27011372522483384,3.384716949991748,1
14,-0.2722484168617401,9,7,6135.0,6340,0.20883625330096392,-0.29741103611946357,-0.27006674014487453,1.0334148329258355,1
15,-0.2722484168617401,9,7,14780.0,303354,0.20883625330096392,-0.28737255016679775,-0.26472218729950225,20.52462787550744,1
16,-0.2722484168617401,5,7,604971.0,364418,0.20883625330096392,0.39795122807378036,0.10014848804614286,0.6023726757150343,1
17,-0.2722484168617401,3,7,736971.0,538923,0.20883625330096392,0.5512282836841782,0.18175415323864014,0.7312675804068274,1
17,-0.2722484168617401,5,7,171231.0,152785,0.20883625330096392,-0.1057032423842042,-0.1680003090795675,0.8922741793250054,1
19,-0.2722484168617401,3,7,100262.0,51331,0.20883625330096392,-0.18811172238128238,-0.21187510039052462,0.5119686421575472,1
19,-0.2722484168617401,5,7,126748.0,59887,0.20883625330096392,-0.157356448935093,-0.19550080002470277,0.4724887177706946,1
20,-0.2722484168617401,3,7,302808.0,492315,0.20883625330096392,0.04708262993435126,-0.086656152950528,1.62583221050963,1
20,-0.2722484168617401,5,7,1073315.0,1165833,0.20883625330096392,0.9417875108979935,0.38969033394701363,1.086198366742289,1
20,-0.2722484168617401,7,7,6054.0,11874,0.20883625330096392,-0.2975050924944972,-0.27011681634851537,1.9613478691774033,1
23,-0.2722484168617401,5,7,13766.0,5442,0.20883625330096392,-0.28854999663944125,-0.26534906718211737,0.39532180735144556,1
24,-0.2722484168617401,3,7,1015117.0,2950506,0.20883625330096392,0.8742085860312214,0.35371089074343065,2.9065674203072156,1
24,-0.2722484168617401,5,7,77654.0,260972,0.20883625330096392,-0.21436390172400868,-0.22585192522894867,3.36070260385814,1
24,-0.2722484168617401,7,7,20026.0,64553,0.20883625330096392,-0.2812809483960997,-0.2614789803328368,3.2234595026465596,1
26,-0.2722484168617401,9,7,1861.0,2387,0.20883625330096392,-0.3023739613897578,-0.2727090326678498,1.2826437399247717,1
27,-0.2722484168617401,3,7,520630.0,117008,0.20883625330096392,0.30001531786744273,0.04800679556129126,0.22474309970612527,1
27,-0.2722484168617401,5,7,9402.0,3069,0.20883625330096392,-0.2936174289931062,-0.2680469999313602,0.32641991065730697,1
29,-0.2722484168617401,3,7,31244.0,11750,0.20883625330096392,-0.2682547210488463,-0.2545437352409472,0.3760722058635258,1
31,-0.2722484168617401,3,7,165668.0,987538,0.20883625330096392,-0.11216294132633027,-0.1714394932876422,5.960945988362266,1
31,-0.2722484168617401,5,7,11727.0,98738,0.20883625330096392,-0.2909176626726958,-0.2666096274194469,8.419715187174896,1
31,-0.2722484168617401,7,7,4706.0,39752,0.20883625330096392,-0.29907037636542766,-0.2709501832930569,8.447088822779431,1
32,-0.2722484168617401,5,7,34421.0,9011,0.20883625330096392,-0.2645656210058597,-0.2525796352537005,0.26178786206095117,1
34,-0.2722484168617401,3,7,145273.0,107959,0.20883625330096392,-0.13584540760795197,-0.18404818678461934,0.7431456636814825,1
37,-0.2722484168617401,3,7,54981.0,181310,0.20883625330096392,-0.240691558404725,-0.2398689346752327,3.297684654698896,1
37,-0.2722484168617401,5,7,2957.0,36386,0.20883625330096392,-0.30110129735226543,-0.27203145835685755,12.305038890767669,1
37,-0.2722484168617401,7,7,2156.0,34500,0.20883625330096392,-0.3020314103942649,-0.2725266563706393,16.001855287569573,1
38,-0.2722484168617401,3,7,786831.0,1290262,0.20883625330096392,0.6091252078715602,0.21257883859089707,1.6398210034937617,1
38,-0.2722484168617401,5,7,37759.0,60891,0.20883625330096392,-0.26068956940262095,-0.25051600108390837,1.6126221563071055,1
38,-0.2722484168617401,7,7,8132.0,16895,0.20883625330096392,-0.2950921400584487,-0.2688321453464699,2.077594687653714,1
39,-0.2722484168617401,3,7,3957.0,1438,0.20883625330096392,-0.29994010753703515,-0.27141323362055075,0.3634066211776598,1
40,-0.2722484168617401,3,7,1051466.0,2791181,0.20883625330096392,0.9164166746250271,0.3761827416834464,2.65456134577818,1
40,-0.2722484168617401,5,7,40325.0,86756,0.20883625330096392,-0.25770995633674004,-0.24892963641054514,2.151419714817111,1
40,-0.2722484168617401,7,7,324525.0,990578,0.20883625330096392,0.07230018915170737,-0.07323016635215328,3.052393498189662,1
41,-0.2722484168617401,5,7,70218.0,59222,0.20883625330096392,-0.22299850919006112,-0.23044904436812605,0.8434019767011308,1
42,-0.2722484168617401,9,7,400.0,99,0.20883625330096392,-0.3040704597098093,-0.273612259007594,0.2475,1
43,-0.2722484168617401,3,7,86908.0,48489,0.20883625330096392,-0.20361825117386764,-0.22013087351916558,0.5579348276338196,1
44,-0.2722484168617401,3,7,35680.0,17571,0.20883625330096392,-0.26310368302848475,-0.2518012903106902,0.49246076233183855,1
45,-0.2722484168617401,3,7,113190.0,92249,0.20883625330096392,-0.17309986044998524,-0.2038826909995503,0.8149924905026946,1
46,-0.2722484168617401,9,7,307084.0,26028309,0.20883625330096392,0.05204787758427595,-0.08401262397808013,84.75957392765497,1
47,-0.2722484168617401,3,7,507505.0,239674,0.20883625330096392,0.2847747015425452,0.03989259589726455,0.4722593866070285,1
47,-0.2722484168617401,5,7,469020.0,203696,0.20883625330096392,0.24008631150340762,0.016100216920497422,0.4343013091126178,1
47,-0.2722484168617401,7,7,48650.0,49675,0.20883625330096392,-0.24804305112494793,-0.24378291548079103,1.0210688591983557,1
