Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Soil_Type
39,-1.190001567043239,0,8,116540.0,235838,3.1919530610797184,-0.20120064596574533,-0.1572863133599973,1.886923077,3
39,-1.190001567043239,3,8,43850.0,105032,3.1919530610797184,-0.26525873939132755,-0.2296639411651756,2.151428571,3
39,-1.190001567043239,5,8,161978.0,362634,3.1919530610797184,-0.16115838913438466,-0.11204357498867124,2.153571429,3
42,-1.190001567043239,1,8,878.0,284,3.1919530610797184,-0.3031278326735414,-0.2724512767277581,0.325,3
45,-1.190001567043239,4,8,3267.0,269780,3.1919530610797184,-0.30102252540715374,-0.27007254302537026,88.77583333,3
47,-1.190001567043239,4,8,747.0,8672,3.1919530610797184,-0.3032432764792746,-0.27258171377883084,11.49153846,3
48,-1.190001567043239,4,8,111189.0,2455880,3.1919530610797184,-0.20591621699230042,-0.16261431840038124,23.09642857,3
49,-1.190001567043239,4,8,71.0,395,3.1919530610797184,-0.30383900176687534,-0.2732548087904734,5.56,3
50,-1.190001567043239,4,8,3558.0,7895,3.1919530610797184,-0.3007660815333493,-0.2697827935455064,2.066428571,3
0,-1.190001567043239,4,15,9276.0,14885,0.6481439433809072,-0.2957270916006559,-0.26408936562158275,1.861764706,0
1,-1.190001567043239,1,15,3938.0,3268,0.6481439433809072,-0.3004312063716803,-0.26940442652712737,0.816923077,0
2,-1.190001567043239,1,15,425.0,322,0.6481439433809072,-0.3035270391162678,-0.27290233004177306,0.855,0
4,-1.190001567043239,2,15,2622.0,2825,0.6481439433809072,-0.3015909319315656,-0.27071477125393456,1.0675,0
6,-1.190001567043239,4,15,2875.0,704,0.6481439433809072,-0.3013679755739281,-0.27046285847590856,0.24,0
8,-1.190001567043239,1,15,80.0,73,0.6481439433809072,-0.3038310705130463,-0.27324584746635394,0.91,0
10,-1.190001567043239,1,15,1795.0,4481,0.6481439433809072,-0.30231972603340845,-0.27153821737024886,1.993333333,0
12,-1.190001567043239,4,15,60998.0,54530,0.6481439433809072,-0.25014705709580015,-0.21258963160948435,0.937777778,0
14,-1.190001567043239,1,15,8133.0,16070,0.6481439433809072,-0.2967343608369394,-0.2652274537847595,1.52,0
15,-1.190001567043239,2,15,50832.0,43235,0.6481439433809072,-0.259105848920872,-0.22271194505380187,0.819285714,0
16,-1.190001567043239,1,15,2197.0,2126,0.6481439433809072,-0.30196546336237967,-0.27113794489291104,1.16625,0
16,-1.190001567043239,2,15,8679.0,11650,0.6481439433809072,-0.29625319810464645,-0.2646838001215097,1.285384615,0
16,-1.190001567043239,3,15,26029.0,41879,0.6481439433809072,-0.28096350322317926,-0.2474083586244696,1.385,0
18,-1.190001567043239,2,15,3681.0,3167,0.6481439433809072,-0.3006576877310196,-0.2696603221158732,0.651111111,0
19,-1.190001567043239,1,15,1194.0,658,0.6481439433809072,-0.3028493575391008,-0.27213663468089555,0.611428571,0
20,-1.190001567043239,1,15,651814.0,8836168,0.6481439433809072,0.2705097942637926,0.3756874429447078,15.42705882,0
21,-1.190001567043239,2,15,34665.0,28701,0.6481439433809072,-0.27335302454903804,-0.23880947028046742,0.82625,0
22,-1.190001567043239,2,15,11334.0,4655,0.6481439433809072,-0.29391347822509056,-0.2620402095062566,0.371428571,0
23,-1.190001567043239,1,15,33288.0,86409,0.6481439433809072,-0.2745665063848755,-0.24018055287075124,2.314285714,0
24,-1.190001567043239,2,15,71377.0,37422,0.6481439433809072,-0.24100055893010866,-0.20225523349433855,0.574705882,0
25,-1.190001567043239,1,15,10632.0,91297,0.6481439433809072,-0.29453211602375284,-0.26273919278757774,7.960833333,0
26,-1.190001567043239,1,15,619.0,311,0.6481439433809072,-0.3033560765337316,-0.27270916372186377,0.556666667,0
26,-1.190001567043239,2,15,1814.0,998,0.6481439433809072,-0.30230298227532504,-0.27151929901932986,0.569,0
26,-1.190001567043239,3,15,8468.0,4733,0.6481439433809072,-0.29643914194441534,-0.26489389338697805,0.549444444,0
28,-1.190001567043239,1,15,6362.0,3229,0.6481439433809072,-0.29829505534040207,-0.2669908432309415,0.466666667,0
33,-1.190001567043239,1,15,1593.0,865,0.6481439433809072,-0.3024977386193483,-0.27173934931159766,0.605,0
35,-1.190001567043239,2,15,8836.0,5602,0.6481439433809072,-0.2961148417878517,-0.2645274748007584,0.596666667,0
36,-1.190001567043239,4,15,299821.0,7822363,0.6481439433809072,-0.03968418673979758,0.02520706952294239,21.95444444,0
37,-1.190001567043239,1,15,12730.0,14558,0.6481439433809072,-0.2926832526311696,-0.26065020856505383,0.862,0
38,-1.190001567043239,2,15,439578.0,336547,0.6481439433809072,0.08347672896909082,0.16436348896397007,0.688333333,0
39,-1.190001567043239,0,15,353048.0,731778,0.6481439433809072,0.007222129655352609,0.07820533606835747,2.094705882,0
39,-1.190001567043239,3,15,1366273.0,4166145,0.6481439433809072,0.9001270920629436,1.087076183955299,2.788823529,0
39,-1.190001567043239,5,15,3783766.0,8917625,0.6481439433809072,3.0305438269090477,3.4941804428027874,2.235294118,0
40,-1.190001567043239,2,15,58.0,22,0.6481439433809072,-0.30385045802240607,-0.2732677529253127,0.385,0
41,-1.190001567043239,4,15,1515.0,7365,0.6481439433809072,-0.302566476152533,-0.27181701412063336,4.812857143,0
42,-1.190001567043239,4,15,108557.0,90837,0.6481439433809072,-0.20823566811207112,-0.1652350078539956,0.725555556,0
43,-1.190001567043239,1,15,4610.0,3125,0.6481439433809072,-0.2998390060857814,-0.26873531432620457,0.796666667,0
44,-1.190001567043239,1,15,516.0,308,0.6481439433809072,-0.3034468453275524,-0.27281172109789803,0.5375,0
45,-1.190001567043239,4,15,19598.0,1513656,0.6481439433809072,-0.2866308247092148,-0.2538117225591938,79.67857143,0
46,-1.190001567043239,1,15,1279.0,1691,0.6481439433809072,-0.30277445125293795,-0.2720519999531003,1.048,0
49,-1.190001567043239,4,15,9718.0,5300,0.6481439433809072,-0.2953375789126093,-0.2636492650370472,0.652,0
50,-1.190001567043239,4,15,12794.0,22031,0.6481439433809072,-0.29262685260394117,-0.26058648359353737,1.602222222,0
51,-1.190001567043239,1,15,49291.0,32299,0.6481439433809072,-0.26046385582648246,-0.2242463228835966,0.600555556,0
51,-1.190001567043239,2,15,13499.0,14187,0.6481439433809072,-0.2920055710540026,-0.2598845132041763,0.892727273,0
52,-1.190001567043239,2,15,434004.0,961533,0.6481439433809072,0.07856463909766155,0.15881344222595842,2.109444444,0
0,-1.036704631908162,4,0,296.0,427,-1.0143627708334444,-0.30365977399932953,-0.2730421113795345,1.4525,4
1,-1.036704631908162,1,0,423436.0,147361,-1.0143627708334444,0.041994926054524026,0.1320748424587242,0.337727273,4
1,-1.036704631908162,2,0,8200.0,3004,-1.0143627708334444,-0.29720315267015796,-0.265474771011955,0.299333333,4
2,-1.036704631908162,1,0,79711.0,53526,-1.0143627708334444,-0.23878723062177884,-0.19700968029510543,0.706470588,4
2,-1.036704631908162,2,0,7268.0,3953,-1.0143627708334444,-0.2979644850434863,-0.26636707379821306,0.594285714,4
3,-1.036704631908162,4,0,39354.0,1027659,-1.0143627708334444,-0.2717540660192203,-0.23564773130907388,26.83952381,4
7,-1.036704631908162,4,0,150644.0,19643,-1.0143627708334444,-0.18084346534570003,-0.1290979704907636,0.168125,4
8,-1.036704631908162,1,0,231902.0,86818,-1.0143627708334444,-0.11446541170629929,-0.051301039368701805,0.296315789,4
9,-1.036704631908162,4,0,45073.0,13721,-1.0143627708334444,-0.2670823279901803,-0.2301723239758012,0.414705882,4
10,-1.036704631908162,1,0,803274.0,1085739,-1.0143627708334444,0.3522770784368458,0.4957341833672096,1.455238095,4
12,-1.036704631908162,1,0,176001.0,309369,-1.0143627708334444,-0.16012983338165604,-0.10482101582215102,1.668636364,4
12,-1.036704631908162,2,0,47247.0,99444,-1.0143627708334444,-0.2653064303725665,-0.22809092241214762,2.070909091,4
14,-1.036704631908162,4,0,2026.0,3313,-1.0143627708334444,-0.3022465712033443,-0.2713857982677034,1.635,4
15,-1.036704631908162,1,0,37.0,45,-1.0143627708334444,-0.3038713459786129,-0.27329007964309765,1.0075,4
15,-1.036704631908162,2,0,390113.0,381761,-1.0143627708334444,0.014774026187117144,0.10017118822430464,1.162380952,4
16,-1.036704631908162,1,0,1270662.0,542342,-1.0143627708334444,0.7340770945136157,0.943214456611422,0.767727273,4
16,-1.036704631908162,2,0,198962.0,278312,-1.0143627708334444,-0.14137344644604014,-0.08283800694310328,1.495454545,4
18,-1.036704631908162,1,0,14961.0,6547,-1.0143627708334444,-0.2916802254426113,-0.25900174618589156,0.420833333,4
18,-1.036704631908162,2,0,66480.0,22552,-1.0143627708334444,-0.24959537293026432,-0.20967712467813232,0.294090909,4
19,-1.036704631908162,1,0,263673.0,257241,-1.0143627708334444,-0.08851230995413456,-0.020883279902815063,0.661363636,4
19,-1.036704631908162,2,0,360173.0,350255,-1.0143627708334444,-0.009683367865944236,0.07150643991897433,0.841818182,4
22,-1.036704631908162,2,0,4070.0,1238,-1.0143627708334444,-0.3005768680154867,-0.26942885953904294,0.322857143,4
23,-1.036704631908162,1,0,413659.0,912047,-1.0143627708334444,0.0340082880566356,0.12271427986082124,1.491363636,4
23,-1.036704631908162,2,0,111990.0,573695,-1.0143627708334444,-0.21241915371333642,-0.16610555836632263,5.602272727,4
25,-1.036704631908162,1,0,81169.0,613607,-1.0143627708334444,-0.23759621924805263,-0.19561378173033683,7.506363636,4
26,-1.036704631908162,1,0,355292.0,87862,-1.0143627708334444,-0.013670560263171734,0.06683333916819553,0.217272727,4
26,-1.036704631908162,2,0,118162.0,30110,-1.0143627708334444,-0.20737736894060782,-0.1601964459234202,0.291,4
28,-1.036704631908162,1,0,14919.0,5743,-1.0143627708334444,-0.2917145344122248,-0.2590419572556586,0.38,4
30,-1.036704631908162,1,0,15403.0,171950,-1.0143627708334444,-0.2913191643814405,-0.2585785725469151,10.49411765,4
30,-1.036704631908162,2,0,11725.0,240657,-1.0143627708334444,-0.29432364986330956,-0.26209991337079636,19.15952381,4
31,-1.036704631908162,2,0,1873.0,518,-1.0143627708334444,-0.302371553878365,-0.27153228145042607,0.27375,4
33,-1.036704631908162,1,0,6915.0,1532,-1.0143627708334444,-0.2982528437642857,-0.2667050382655405,0.223,4
36,-1.036704631908162,4,0,2672.0,18677,-1.0143627708334444,-0.3017188665754793,-0.2707673137184301,6.946666667,4
37,-1.036704631908162,1,0,61644.0,64480,-1.0143627708334444,-0.25354580571719165,-0.21430714213987506,1.17375,4
37,-1.036704631908162,2,0,9610.0,12393,-1.0143627708334444,-0.2960513515474186,-0.2641248279554915,1.251428571,4
38,-1.036704631908162,2,0,3369.0,742,-1.0143627708334444,-0.30114950105594085,-0.2701000014415826,0.302857143,4
39,-1.036704631908162,1,0,2109301.0,5054013,-1.0143627708334444,1.41914471339636,1.746132821809615,2.202727273,4
39,-1.036704631908162,2,0,712766.0,2272773,-1.0143627708334444,0.27834288268018326,0.40908124283217834,2.533636364,4
40,-1.036704631908162,2,0,19350.0,6776,-1.0143627708334444,-0.28809493811799913,-0.25479968939524045,0.318181818,4
42,-1.036704631908162,1,0,87085.0,12499,-1.0143627708334444,-0.23276355581392066,-0.1899497653317285,0.128571429,4
42,-1.036704631908162,2,0,28050.0,5545,-1.0143627708334444,-0.2809880801266286,-0.24647025351493404,0.209444444,4
43,-1.036704631908162,1,0,46256.0,21891,-1.0143627708334444,-0.2661159586793997,-0.22903971217736413,0.461538462,4
43,-1.036704631908162,2,0,1986.0,720,-1.0143627708334444,-0.3022792464125001,-0.2714240945246244,0.328333333,4
45,-1.036704631908162,4,0,232471.0,15387218,-1.0143627708334444,-0.11400060685605908,-0.050756275114001305,69.35666667,4
46,-1.036704631908162,1,0,416579.0,276207,-1.0143627708334444,0.03639357832500362,0.12550990661605052,0.9025,4
47,-1.036704631908162,4,0,1286.0,13380,-1.0143627708334444,-0.3028510625727253,-0.272094279020741,11.29588235,4
48,-1.036704631908162,4,0,13138.0,79474,-1.0143627708334444,-0.29316939809988346,-0.2607470980950638,5.034285714,4
49,-1.036704631908162,4,0,173612.0,451214,-1.0143627708334444,-0.16208136024848185,-0.1071082597667547,3.58547619,4
51,-1.036704631908162,1,0,110160.0,45241,-1.0143627708334444,-0.2139140445322109,-0.16785761212045605,0.240454545,4
51,-1.036704631908162,2,0,584271.0,330894,-1.0143627708334444,0.17337785766855615,0.2860593045057449,0.386666667,4
52,-1.036704631908162,2,0,11044.0,14898,-1.0143627708334444,-0.2948799452991858,-0.2627519071448755,1.09,4
53,-1.036704631908162,2,0,10921.0,13551,-1.0143627708334444,-0.2949804215673396,-0.2628696681349074,1.224666667,4
0,-1.036704631908162,4,1,73664.0,51631,1.411231780285018,-0.24372690536589584,-0.2027991169351299,0.711304348,2
1,-1.036704631908162,1,1,7013.0,4961,1.411231780285018,-0.2981727895018541,-0.26661121243608416,0.710869565,2
3,-1.036704631908162,4,1,42631.0,589595,1.411231780285018,-0.2690771495091374,-0.23251031046082513,13.77652174,2
8,-1.036704631908162,1,1,1577.0,651,1.411231780285018,-0.3026133504261173,-0.2718156737516411,0.428571429,2
10,-1.036704631908162,1,1,1556.0,716,1.411231780285018,-0.3026305049109241,-0.2718357792865246,0.422608696,2
12,-1.036704631908162,4,1,14885.0,9784,1.411231780285018,-0.2917423083400071,-0.2590745090740414,0.637826087,2
15,-1.036704631908162,2,1,2388.0,1205,1.411231780285018,-0.301950860560485,-0.27103921714256884,0.515652174,2
20,-1.036704631908162,1,1,67915.0,690619,1.411231780285018,-0.24842314980180263,-0.20830324646109327,9.963478261,2
22,-1.036704631908162,2,1,9717.0,5071,1.411231780285018,-0.29596394536292703,-0.264022385468228,0.508636364,2
23,-1.036704631908162,1,1,19812.0,14194,1.411231780285018,-0.28771753945225054,-0.2543573676278035,0.606086957,2
24,-1.036704631908162,2,1,19730.0,10694,1.411231780285018,-0.28778452363101975,-0.25443587495449144,0.524761905,2
25,-1.036704631908162,1,1,5133.0,25429,1.411231780285018,-0.29970852433217327,-0.2684111365113687,4.652857143,2
26,-1.036704631908162,2,1,7161.0,3286,1.411231780285018,-0.298051891227978,-0.2664695162854766,0.450434783,2
28,-1.036704631908162,1,1,9904.0,5060,1.411231780285018,-0.29581118876012397,-0.26384335046712254,0.52,2
30,-1.036704631908162,4,1,7500.0,17467,1.411231780285018,-0.2977749688303831,-0.2661449555080716,2.337826087,2
31,-1.036704631908162,2,1,101665.0,53967,1.411231780285018,-0.22085344207665833,-0.1759907796840426,0.512173913,2
35,-1.036704631908162,2,1,23077.0,13684,1.411231780285018,-0.28505042550491433,-0.25123143565663103,0.585217391,2
36,-1.036704631908162,4,1,75486.0,589916,1.411231780285018,-0.24223854958885246,-0.20105472243238065,7.566956522,2
38,-1.036704631908162,2,1,261309.0,129784,1.411231780285018,-0.09044341481523799,-0.023146588686843148,0.472173913,2
39,-1.036704631908162,0,1,464497.0,444884,1.411231780285018,0.0755368451331063,0.17138690759450134,1.076521739,2
39,-1.036704631908162,3,1,327468.0,622358,1.411231780285018,-0.03639943575189516,0.040194462853983426,1.794347826,2
39,-1.036704631908162,5,1,1748715.0,2670560,1.411231780285018,1.1245891393532637,1.4009054693571825,1.545652174,2
42,-1.036704631908162,1,1,14290.0,7789,1.411231780285018,-0.29222835207619857,-0.2596441658957405,0.49,2
43,-1.036704631908162,1,1,8310.0,4328,1.411231780285018,-0.29711329584497964,-0.26536945630542236,0.489090909,2
45,-1.036704631908162,4,1,25152.0,916076,1.411231780285018,-0.28335539902996104,-0.2492448173288568,37.02130435,2
47,-1.036704631908162,4,1,8243.0,28460,1.411231780285018,-0.2971680268203155,-0.265433602535765,3.405652174,2
48,-1.036704631908162,4,1,2835.0,13501,1.411231780285018,-0.3015857150981697,-0.27061125647147727,4.415,2
49,-1.036704631908162,4,1,1104.0,539,1.411231780285018,-0.30299973477438386,-0.2722685269897313,0.56,2
50,-1.036704631908162,4,1,12066.0,8315,1.411231780285018,-0.294045093705257,-0.26177343778054524,0.669130435,2
51,-1.036704631908162,2,1,40381.0,20100,1.411231780285018,-0.270915130024147,-0.2346644749126285,0.498695652,2
52,-1.036704631908162,2,1,69061.0,77952,1.411231780285018,-0.24748700505949106,-0.2072060587003081,1.152272727,2
0,-1.036704631908162,4,8,97485.0,107279,2.3950112074304615,-0.22426800143343176,-0.17999273853228176,0.910714286,3
3,-1.036704631908162,4,8,55668.0,421809,2.3950112074304615,-0.2584274819650572,-0.22002860292386484,8.055714286,3
5,-1.036704631908162,4,8,208607.0,67358,2.3950112074304615,-0.13349463663836553,-0.07360382199303947,0.222142857,3
6,-1.036704631908162,4,8,41412.0,8680,2.3950112074304615,-0.2700729265081582,-0.23367738889049106,0.068,3
7,-1.036704631908162,4,8,88548.0,66087,2.3950112074304615,-0.23156846003904996,-0.18854907973484478,0.574285714,3
10,-1.036704631908162,1,8,3400.0,5488,2.3950112074304615,-0.30112417776884515,-0.2700703218424689,1.61,3
13,-1.036704631908162,4,8,616.0,10472,2.3950112074304615,-0.3033983723260837,-0.2727357413241669,17.0,3
14,-1.036704631908162,4,8,8998.0,32412,2.3950112074304615,-0.2965512822475012,-0.26471076068638205,2.951428571,3
16,-1.036704631908162,1,8,2422.0,1801,2.3950112074304615,-0.3019230866327026,-0.27100666532418605,0.74,3
19,-1.036704631908162,1,8,2571.0,1311,2.3950112074304615,-0.30180137147859754,-0.2708640117671555,0.5025,3
37,-1.036704631908162,1,8,1320.0,1068,2.3950112074304615,-0.3028232886449429,-0.2720617272023582,0.87,3
39,-1.036704631908162,0,8,112438.0,233217,2.3950112074304615,-0.21205319137079226,-0.165676640288808,2.130769231,3
39,-1.036704631908162,3,8,41079.0,111850,2.3950112074304615,-0.2703449476243796,-0.23399620522935793,2.212142857,3
39,-1.036704631908162,5,8,157004.0,343792,2.3950112074304615,-0.17564810708993953,-0.12300886564033271,2.123571429,3
42,-1.036704631908162,1,8,811.0,260,2.3950112074304615,-0.30323908068144956,-0.27254904707167726,0.277272727,3
45,-1.036704631908162,4,8,3758.0,312830,2.3950112074304615,-0.3008317346469014,-0.26972757034302636,88.46083333,3
47,-1.036704631908162,4,8,850.0,10463,2.3950112074304615,-0.3032072223525227,-0.27251170822117937,11.46928571,3
48,-1.036704631908162,4,8,104179.0,2413217,2.3950112074304615,-0.2187998051812209,-0.17358385993656095,24.47785714,3
49,-1.036704631908162,4,8,90.0,501,2.3950112074304615,-0.30382805132648155,-0.2732393371026774,5.57,3
50,-1.036704631908162,4,8,3140.0,6938,2.3950112074304615,-0.3013365666283574,-0.270319247512455,2.062857143,3
1,-1.036704631908162,1,13,44127.0,24067,-1.6222711147652085,-0.2678550966867132,-0.23107803045198164,0.535416667,4
2,-1.036704631908162,1,13,102020.0,88682,-1.6222711147652085,-0.22056344959540128,-0.17565090040386916,1.041666667,4
3,-1.036704631908162,4,13,76771.0,2836916,-1.6222711147652085,-0.24118885849472477,-0.19982445517879519,34.81964286,4
7,-1.036704631908162,4,13,95217.0,35885,-1.6222711147652085,-0.22612068579256145,-0.18216413629969955,0.3108,4
8,-1.036704631908162,1,13,17749.0,5600,-1.6222711147652085,-0.28940276336445714,-0.2563324970785014,0.376666667,4
9,-1.036704631908162,4,13,25326.0,4707,-1.6222711147652085,-0.28321326187013357,-0.24907822861125067,0.191818182,4
10,-1.036704631908162,1,13,75572.0,83542,-1.6222711147652085,-0.24216829788916766,-0.20097238548000063,1.429230769,4
12,-1.036704631908162,4,13,68566.0,40646,-1.6222711147652085,-0.2478913607727932,-0.20767997487970483,0.640740741,4
13,-1.036704631908162,4,13,565.0,3378,-1.6222711147652085,-0.30344003321775725,-0.2727845690517411,5.69,4
14,-1.036704631908162,4,13,416.0,6665,-1.6222711147652085,-0.30356174837186234,-0.27292722260877167,16.00888889,4
15,-1.036704631908162,2,13,6199.0,4172,-1.6222711147652085,-0.29883773000817315,-0.26739054126442546,0.581666667,4
16,-1.036704631908162,1,13,502090.0,717403,-1.6222711147652085,0.10624582357788698,0.2073786872552322,1.509285714,4
18,-1.036704631908162,1,13,81711.0,20782,-1.6222711147652085,-0.23715347016399252,-0.195094867449058,0.25125,4
19,-1.036704631908162,1,13,319607.0,213639,-1.6222711147652085,-0.042820931231224296,0.03266829096259393,0.765652174,4
23,-1.036704631908162,1,13,121057.0,191646,-1.6222711147652085,-0.20501250067796212,-0.15742475432876651,1.806956522,4
26,-1.036704631908162,1,13,112812.0,48053,-1.6222711147652085,-0.21174767816518625,-0.16531857028659713,0.411851852,4
30,-1.036704631908162,4,13,23492.0,198715,-1.6222711147652085,-0.2847114202099237,-0.2508341119910762,8.54625,4
33,-1.036704631908162,1,13,121255.0,24850,-1.6222711147652085,-0.20485075839264122,-0.15723518785700782,0.197037037,4
36,-1.036704631908162,4,13,4537.0,73362,-1.6222711147652085,-0.3001953849485936,-0.2689817507394909,18.3475,4
37,-1.036704631908162,1,13,104286.0,140169,-1.6222711147652085,-0.21871239899672937,-0.1734814174492974,1.6392,4
38,-1.036704631908162,2,13,585.0,142,-1.6222711147652085,-0.30342369561317933,-0.27276542092328065,0.206,4
39,-1.036704631908162,1,13,1516537.0,3577108,-1.6222711147652085,0.9349275212241582,1.17861676087238,2.884642857,4
42,-1.036704631908162,1,13,64481.0,28047,-1.6222711147652085,-0.25122831650782174,-0.21159098011775676,0.401785714,4
43,-1.036704631908162,1,13,7348.0,4137,-1.6222711147652085,-0.2978991346251749,-0.26629048128437116,0.575454545,4
45,-1.036704631908162,4,13,261416.0,24165390,-1.6222711147652085,-0.09035600863074644,-0.023044146199579608,89.04185185,4
46,-1.036704631908162,1,13,7709.0,8908,-1.6222711147652085,-0.29760424086254444,-0.2659448575656596,1.075217391,4
47,-1.036704631908162,4,13,814.0,11121,-1.6222711147652085,-0.30323663004076284,-0.27254617485240823,13.8292,4
48,-1.036704631908162,4,13,67951.0,2146534,-1.6222711147652085,-0.24839374211356247,-0.20826877982986441,32.53576923,4
49,-1.036704631908162,4,13,8213.0,12630,-1.6222711147652085,-0.2971925332271823,-0.26546232472845566,1.435454545,4
50,-1.036704631908162,4,13,17298.0,64536,-1.6222711147652085,-0.28977117634768795,-0.2567642873752851,3.67,4
51,-1.036704631908162,1,13,196888.0,78555,-1.6222711147652085,-0.14306765604076455,-0.08482366786445449,0.422962963,4
0,-1.036704631908162,4,15,9081.0,16568,0.7808150900848593,-0.29648348118850304,-0.26463129595327106,2.998235294,0
1,-1.036704631908162,1,15,3075.0,2806,0.7808150900848593,-0.3013896638432354,-0.27038147892995157,0.924166667,0
2,-1.036704631908162,1,15,332.0,252,0.7808150900848593,-0.30363036631108936,-0.27300764474830563,0.756666667,0
4,-1.036704631908162,2,15,2459.0,2341,0.7808150900848593,-0.3018928620642336,-0.27097124128653416,0.843333333,0
6,-1.036704631908162,4,15,2874.0,704,0.7808150900848593,-0.30155385676924296,-0.2705739176209793,0.24,0
8,-1.036704631908162,1,15,45.0,42,0.7808150900848593,-0.3038648109367817,-0.27328242039171347,0.93,0
10,-1.036704631908162,1,15,823.0,1474,0.7808150900848593,-0.3032292781187028,-0.272537558194601,2.875,0
12,-1.036704631908162,0,15,17988.0,15716,0.7808150900848593,-0.28920752898975166,-0.25610367694339875,0.774444444,0
12,-1.036704631908162,2,15,43703.0,46457,0.7808150900848593,-0.26820145390376393,-0.2314839707753437,1.085555556,0
14,-1.036704631908162,1,15,9383.0,20206,0.7808150900848593,-0.2962367833593773,-0.2643421592135179,1.698888889,0
15,-1.036704631908162,2,15,47538.0,37084,0.7808150900848593,-0.2650687182259586,-0.2278123171430477,0.679090909,0
16,-1.036704631908162,1,15,1368.0,1317,0.7808150900848593,-0.302784078393956,-0.27201577169405305,1.1625,0
16,-1.036704631908162,2,15,7020.0,10523,0.7808150900848593,-0.2981670713402519,-0.26660451059112295,1.422,0
16,-1.036704631908162,3,15,22596.0,35480,0.7808150900848593,-0.28544334489501194,-0.25169194814610546,1.360588235,0
18,-1.036704631908162,2,15,5748.0,2668,0.7808150900848593,-0.299206142991404,-0.26782233156120916,0.498,0
19,-1.036704631908162,1,15,1643.0,1234,0.7808150900848593,-0.3025594363310104,-0.2717524849277215,1.855,0
20,-1.036704631908162,1,15,636066.0,8505522,0.7808150900848593,0.21568816912407757,0.3356481701862587,14.35235294,0
21,-1.036704631908162,1,15,584.0,507,0.7808150900848593,-0.3034245124934083,-0.2727663783297037,0.87,0
21,-1.036704631908162,2,15,32799.0,27084,0.7808150900848593,-0.277108715919615,-0.24192353041199438,0.8625,0
22,-1.036704631908162,2,15,8859.0,3691,0.7808150900848593,-0.2966648285993173,-0.26484384017918233,0.306666667,0
23,-1.036704631908162,1,15,27724.0,55300,0.7808150900848593,-0.28125438308124784,-0.2467823680088398,1.895384615,0
24,-1.036704631908162,2,15,68721.0,43245,0.7808150900848593,-0.24776474433731474,-0.20753157688413615,0.606470588,0
25,-1.036704631908162,1,15,8216.0,72572,0.7808150900848593,-0.29719008258649565,-0.2654594525091866,10.04,0
26,-1.036704631908162,1,15,556.0,268,0.7808150900848593,-0.3034473851398173,-0.2727931857095483,0.532857143,0
26,-1.036704631908162,2,15,1601.0,942,0.7808150900848593,-0.30259374530062394,-0.2717926959974885,0.58,0
26,-1.036704631908162,3,15,7615.0,3840,0.7808150900848593,-0.29768102760406046,-0.2660348537694239,0.596875,0
28,-1.036704631908162,1,15,6809.0,3596,0.7808150900848593,-0.2983394330685483,-0.266806523346381,0.50625,0
33,-1.036704631908162,1,15,707.0,476,0.7808150900848593,-0.30332403622525445,-0.2726486173396717,0.59,0
35,-1.036704631908162,2,15,10754.0,8635,0.7808150900848593,-0.2951168405655648,-0.2630295550075524,0.807647059,0
36,-1.036704631908162,3,15,2395.0,30807,0.7808150900848593,-0.30194514239888276,-0.2710325152976077,12.86,0
36,-1.036704631908162,5,15,346906.0,6871659,0.7808150900848593,-0.02052091786266982,0.05880452890471858,20.73388889,0
37,-1.036704631908162,1,15,13517.0,15639,0.7808150900848593,-0.292859800493133,-0.2603842410607378,0.828,0
38,-1.036704631908162,2,15,408270.0,328117,0.7808150900848593,0.029606120503130308,0.1175548166471464,0.692777778,0
39,-1.036704631908162,0,15,384965.0,796652,0.7808150900848593,0.0105687267687751,0.09524245995857851,2.092777778,0
39,-1.036704631908162,3,15,1406078.0,4198595,0.7808150900848593,0.8446957482797093,1.0728626047916026,2.747777778,0
39,-1.036704631908162,5,15,4051084.0,9393991,0.7808150900848593,3.005348854810928,3.6052083381278917,2.221666667,0
40,-1.036704631908162,2,15,39.0,31,0.7808150900848593,-0.303869712218155,-0.2732881648302516,1.216666667,0
41,-1.036704631908162,4,15,1374.0,6918,0.7808150900848593,-0.3027791771125827,-0.27201002725551493,5.218571429,0
42,-1.036704631908162,0,15,1049.0,589,0.7808150900848593,-0.303044663186973,-0.2723211843429976,0.511428571,0
42,-1.036704631908162,3,15,107105.0,87306,0.7808150900848593,-0.2164096136314795,-0.17078248874279353,0.773888889,0
42,-1.036704631908162,5,15,2782.0,1573,0.7808150900848593,-0.3016290097503011,-0.2706619990118975,0.58,0
43,-1.036704631908162,1,15,3126.0,2088,0.7808150900848593,-0.30134800295156183,-0.27033265120237737,0.85625,0
43,-1.036704631908162,2,15,1030.0,1135,0.7808150900848593,-0.3030601839113219,-0.2723393750650351,0.8925,0
44,-1.036704631908162,1,15,520.0,311,0.7808150900848593,-0.30347679282805745,-0.27282765234077716,0.55,0
45,-1.036704631908162,4,15,19460.0,1281276,0.7808150900848593,-0.28800508129282093,-0.2546943746887078,64.52933333,0
46,-1.036704631908162,1,15,2369.0,3207,0.7808150900848593,-0.301966381284834,-0.2710574078646063,1.062,0
49,-1.036704631908162,4,15,7757.0,4205,0.7808150900848593,-0.29756503061155765,-0.2658989020573545,0.67,0
